Neighbourhood,Venue,Venue Latitude,Venue Longitude,Venue Category
Zehlendorf  Nord,Hard Candy Fitness,52.4519999653621,13.270137272361733,Gym / Fitness Center
Zehlendorf  Nord,Rodelhütte,52.45562066996149,13.250784708188448,German Restaurant
Zehlendorf  Nord,Restaurant Waldhaus Zehlendorf,52.443976,13.253843,German Restaurant
Zehlendorf  Nord,Lidl,52.45769677546457,13.263739764624916,Supermarket
Zehlendorf  Nord,Toms Kaffeerösterei,52.44997786908113,13.254881515922404,Coffee Shop
Zehlendorf  Nord,Spielplatz Stewardstraße,52.452872777144314,13.260228685885343,Playground
Zehlendorf  Nord,U Onkel Toms Hütte,52.44999536055242,13.253405086717178,Metro Station
Zehlendorf  Nord,Asia Imbiss,52.45009170054011,13.253020338247346,Asian Restaurant
Zehlendorf  Nord,nahkauf,52.44954389,13.25205889,Supermarket
Zehlendorf  Nord,Tennis-Verband Berlin-Brandenburg e.V. (TVBB),52.454564507443024,13.267171382904053,Tennis Court
Zehlendorf  Nord,Fischtalteich,52.44439339733956,13.257284760475159,Lake
Zehlendorf  Nord,Cole Sports-Center,52.45427681609775,13.268071995336392,Hockey Field
Zehlendorf  Nord,Berliner Hockey Club,52.44631094996556,13.248104139004871,Hockey Field
Zehlendorf  Nord,U Oskar-Helene-Heim,52.450321240752466,13.269335592798788,Metro Station
Zehlendorf  Nord,Denns Biomarkt,52.4513809040891,13.270123003100508,Food & Drink Shop
Zehlendorf  Nord,Butter Lindner,52.451599,13.270197,Market
Zehlendorf  Nord,Clays,52.45188384114474,13.270479368050225,Gym Pool
Zehlendorf  Südwest,Liebermann-Villa am Wannsee,52.42889583249849,13.164712800868873,Art Gallery
Zehlendorf  Südwest,Haus der Wannsee-Konferenz | House of the Wannsee Conference (Haus der Wannsee-Konferenz),52.432896,13.165534,History Museum
Zehlendorf  Südwest,Haus Sanssouci,52.4336393354112,13.16431287061162,German Restaurant
Zehlendorf  Südwest,Bootshaus Bolle,52.43424612410203,13.165159140856472,German Restaurant
Zehlendorf  Südwest,Restaurant Seehaase,52.43396853442798,13.165347592154095,German Restaurant
Zehlendorf  Südwest,"Berliner Ruderclub ""Welle-Poseidon""",52.42996269812116,13.165754680970425,Sports Club
Zehlendorf  Südwest,Flensburger Löwe,52.43388600398532,13.16492119502002,Public Art
Zehlendorf  Südwest,Großer Wannsee,52.42880360005013,13.173079490661621,Lake
Zehlendorf  Südwest,Segelschule Große Freiheit,52.43423017188289,13.165140612465407,School
Zehlendorf  Südwest,Am Großen Wannsee,52.42677603885069,13.162568227336795,Lake
Zehlendorf  Südwest,Segelschule Robert Kettler,52.42277167458663,13.163760964496888,Harbor / Marina
Zehlendorf  Südwest,Yachthafen Am Großen Wannsee 4,52.42231277931239,13.167494046428883,Harbor / Marina
Zehlendorf  Südwest,Linie F10 S Wannsee - Alt-Kladow,52.43832753851062,13.164024353027344,Boat or Ferry
Zehlendorf  Südwest,DLRG Strand Wannsee,52.433403895992605,13.180638733526285,Beach
Friedenau,Ceciliengärten,52.47367325451671,13.341670111574388,Garden
Friedenau,Malafemmena,52.47389092837818,13.338341542831259,Italian Restaurant
Friedenau,DaBangg,52.47153598116325,13.336096189631295,Korean Restaurant
Friedenau,Frau Behrens Torten,52.471240812826586,13.335039286448925,Café
Friedenau,Zig Zag Jazz Club,52.475245,13.34024,Jazz Club
Friedenau,Tra My,52.47192918990401,13.335341489104312,Vietnamese Restaurant
Friedenau,LPG BioMarkt,52.473097549247605,13.337083954335595,Organic Grocery
Friedenau,pane al caffè,52.47043876678622,13.334167997362965,Café
Friedenau,La Marianna,52.464563440847186,13.33855739335681,Italian Restaurant
Friedenau,Lula am Markt,52.47201175490675,13.335469251204604,Bistro
Friedenau,LuLa Deli Deluxe,52.47156510733492,13.335753081340616,Bistro
Friedenau,Lidl,52.46964704990119,13.349775195147458,Supermarket
Friedenau,Trattoria del Corso,52.47554457710545,13.339681814664848,Trattoria/Osteria
Friedenau,Lula Deli & Grill,52.472331857004846,13.335067660142299,Café
Friedenau,Offenbar,52.47229559318634,13.336064923687426,Cocktail Bar
Friedenau,la Donna Cannone,52.464377,13.338788,Dessert Shop
Friedenau,Huong Giang,52.46918446587782,13.332147267769484,Vietnamese Restaurant
Friedenau,Eis Boutique,52.47209104505718,13.335506423723977,Ice Cream Shop
Friedenau,Seoul-Kwan,52.47046452057505,13.330274178297588,Korean Restaurant
Friedenau,Schmidt Z&Ko.,52.466491,13.330333,Wine Bar
Friedenau,s-cafe,52.47003928376604,13.340238620196084,Café
Friedenau,Ridders Kaffeerösterei,52.4692,13.331717,Coffee Roaster
Friedenau,Bäckerei Johann Mayer,52.47856722942611,13.34568397498558,Bakery
Friedenau,Asia Time,52.46746175454236,13.331061788202133,Asian Restaurant
Friedenau,Kisso,52.466037,13.329776,Vietnamese Restaurant
Friedenau,Getränke Hoffmann,52.47569068495215,13.341066954341386,Food & Drink Shop
Friedenau,REWE,52.46699853783989,13.330111119631397,Supermarket
Friedenau,Tapas España,52.4664966971393,13.3298875901926,Tapas Restaurant
Friedenau,Sweet Cocos,52.472916728300504,13.33712293858329,Thai Restaurant
Friedenau,Medusa,52.475445,13.332666,Greek Restaurant
Friedenau,EDEKA Scheibner,52.4713159,13.33708969,Supermarket
Friedenau,Anant,52.47056020815066,13.34040641784668,Indian Restaurant
Friedenau,Golden Brown Café,52.4638494391545,13.334674736808534,Café
Friedenau,Atlantik Fischrestaurant,52.47902907504363,13.34465281633804,Seafood Restaurant
Friedenau,Grazer Platz,52.46681883313636,13.34844134023461,Plaza
Friedenau,Kaisereiche,52.4687674044684,13.332516069039361,Tree
Friedenau,LINOpizza,52.466651,13.329904,Pizza Place
Friedenau,REWE,52.470003,13.333077,Supermarket
Friedenau,Café Breslau Fuego,52.47204880772586,13.335664280507153,Bar
Friedenau,Fame Burger,52.47047155572995,13.33427822835686,Burger Joint
Friedenau,Fame Hookah,52.4702962244578,13.334105957395538,Hookah Bar
Friedenau,Aral,52.47409774,13.33884941,Gas Station
Friedenau,SUBWAY,52.47166733705798,13.33583937074252,Sandwich Place
Friedenau,Balli Döner,52.46888726655526,13.33255935756586,Doner Restaurant
Friedenau,Lac Viet,52.467693866613644,13.331354009107374,Vietnamese Restaurant
Friedenau,Breslauer Platz,52.47217449007996,13.335524797439575,Plaza
Friedenau,Edo Sushi,52.46653654638386,13.330105256464805,Sushi Restaurant
Friedenau,Wochenmarkt Breslauer Platz,52.47212220657284,13.335484564304352,Farmers Market
Friedenau,Smilla,52.470438700684646,13.34073715410416,Restaurant
Friedenau,Deutsche Bank,52.46639079848141,13.329834756295856,Bank
Friedenau,Glühwurm - Schwäbisches Restaurant,52.471482592735136,13.333006521123627,German Restaurant
Friedenau,Spielplatz Ceciliengärten,52.47490993093989,13.341872839572963,Playground
Friedenau,Dos Pescados,52.472723,13.3286862,Mexican Restaurant
Friedenau,Knausplatz,52.46527229080631,13.338755393432603,Park
Friedenau,H Hähnelstraße,52.47575017476698,13.340253692016715,Bus Stop
Friedenau,Kreuz Schöneberg (18)(2),52.47416775246354,13.351285457611084,Intersection
Friedenau,FAST-Shop,52.46368,13.341745,Sporting Goods Shop
Friedenau,HappyBaby Berlin,52.47692607749931,13.342204334037772,Baby Store
Friedenau,1.FC Schöneberg,52.471179188350966,13.35401466234343,Track
Friedenau,Sportplatz 1. FC Schöneberg,52.4714113532734,13.35408170393091,Soccer Field
Friedenau,Spielplatz am Perelsplatz,52.47564547354987,13.334821786501747,Playground
Friedenau,Witty Stories,52.47595834398151,13.335031270980835,Café
Friedenau,Perelsplatz,52.4757949718637,13.334087133407593,Plaza
Friedenau,Steineckes Heidebrot Backstube,52.46281224639772,13.3387888648411,Bakery
Friedenau,S+U Innsbrucker Platz,52.478007182840436,13.342340803829249,Light Rail Station
Friedenau,Blumen Osterberg,52.47846345152474,13.34242465367568,Flower Shop
Friedenau,Groschen Keller,52.46212511236576,13.338941931724548,German Restaurant
Friedenau,REWE CITY,52.46192925490351,13.339625002776529,Supermarket
Friedenau,INTER-Arena,52.47246358188097,13.356392154200556,Soccer Field
Friedenau,H Lauenburger Platz,52.46177354174777,13.33932551050057,Bus Stop
Friedenau,Turnzentrum des BTB,52.47292575636753,13.356380261100512,Gym
Friedenau,Berliner Bank,52.47889945933527,13.343803944286812,ATM
Friedenau,S Feuerbachstraße,52.46374419869237,13.332809944589336,Light Rail Station
Friedenau,Bäckerei Johann Mayer,52.46385595855987,13.332364142607691,Bakery
Alt  Treptow,Der Holländer,52.49198096604755,13.459415955433435,Garden Center
Alt  Treptow,mom's Creation,52.48904876640502,13.453765345873867,Vegetarian / Vegan Restaurant
Alt  Treptow,Treptower Park,52.48868643446976,13.470375537872314,Park
Alt  Treptow,Tapas No. 6,52.49013271724425,13.456731572320841,Tapas Restaurant
Alt  Treptow,ELSE,52.49520452011272,13.462636773349086,Nightclub
Alt  Treptow,Passenger Coffee,52.487445322148886,13.4524220197121,Café
Alt  Treptow,Salon zur wilden Renate,52.4973613791362,13.46525251865387,Nightclub
Alt  Treptow,Neue Republik Reger,52.49034578063774,13.44900369644165,Vegetarian / Vegan Restaurant
Alt  Treptow,Krass Böser Wolf,52.49749365989495,13.464763960634274,Bar
Alt  Treptow,Goldelsen,52.48838421888869,13.453120260191566,Café
Alt  Treptow,Molecule Man,52.497,13.459093,Outdoor Sculpture
Alt  Treptow,Badeschiff Berlin,52.49754985622297,13.453697234006507,Pool
Alt  Treptow,Farina,52.491661,13.446347,Pizza Place
Alt  Treptow,Safari Falafel,52.490836,13.4477,Falafel Restaurant
Alt  Treptow,Our/Berlin,52.49654186459513,13.452159809036988,Distillery
Alt  Treptow,Stralauer Uferweg,52.49335073639228,13.470911979675293,Park
Alt  Treptow,Arena Club,52.49736082413317,13.45287237326492,Nightclub
Alt  Treptow,Oberhafen-Kantine,52.49601720131809,13.452492177748352,Speakeasy
Alt  Treptow,LPG BioMarkt,52.49217171114259,13.451129356252247,Organic Grocery
Alt  Treptow,Il Sogno,52.49071126332193,13.448221244882069,Italian Restaurant
Alt  Treptow,"Hafenräucherei Treptow ""Löcknitz""",52.49399089608705,13.463444709777832,Seafood Restaurant
Alt  Treptow,real,52.491246,13.457752,Big Box Store
Alt  Treptow,Schlesischer Busch,52.49563070760855,13.450752817589091,Park
Alt  Treptow,Arena Berlin,52.49673433208395,13.454089164733885,Concert Hall
Alt  Treptow,Bite Club,52.49744903538499,13.454327516172336,Street Food Gathering
Alt  Treptow,Rossmann,52.49085868491015,13.456793115366926,Drugstore
Alt  Treptow,Asia Snack,52.49079116971657,13.456958965952934,Snack Place
Alt  Treptow,Hindi Restaurant,52.48910549143887,13.451454536241837,Indian Restaurant
Alt  Treptow,Hoppetosse,52.49754922208188,13.45479058857863,Nightclub
Alt  Treptow,NK,52.4861079232943,13.448391801255706,Music Venue
Alt  Treptow,Da Gelo,52.49214713766075,13.45830518892306,Italian Restaurant
Alt  Treptow,Fitness am Park,52.491227,13.457402,Gym / Fitness Center
Alt  Treptow,T.viet,52.49029022056749,13.455825045080122,Vietnamese Restaurant
Alt  Treptow,OST,52.49710569277116,13.465028820422209,Nightclub
Alt  Treptow,Glashaus der Arena,52.497326,13.452556,Music Venue
Alt  Treptow,Lidl,52.4845035,13.4616852,Supermarket
Alt  Treptow,REWE,52.48564333790062,13.456866188782215,Supermarket
Alt  Treptow,Saturn,52.490648,13.457394,Electronics Store
Alt  Treptow,Ofenrausch,52.491191,13.449673,Bistro
Alt  Treptow,BackWerk,52.493718,13.459795,Bakery
Alt  Treptow,Fritzze,52.49107143555717,13.44759761296911,Ice Cream Shop
Alt  Treptow,Café Grenzenlos,52.48897388474576,13.453574180603027,Café
Alt  Treptow,Al Colosseo,52.486446929286586,13.4651979904692,Italian Restaurant
Alt  Treptow,Berliner Sparkasse,52.49105391606384,13.457137594913553,Bank
Alt  Treptow,H Beermannstraße,52.49084226574793,13.456857204437256,Bus Stop
Alt  Treptow,Elsen Döner,52.492493,13.45821,Doner Restaurant
Alt  Treptow,Desha Lokanta,52.48906064681687,13.453980707680339,Italian Restaurant
Alt  Treptow,Anlegestelle Hafen Treptow,52.4936151555131,13.464644659976843,Pier
Alt  Treptow,Arena Hallentrödelmarkt,52.49616265679301,13.453996666780514,Flea Market
Alt  Treptow,Sowjetisches Ehrenmal im Treptower Park,52.48746762189992,13.469110386871044,Memorial Site
Alt  Treptow,Grünanlage Wildenbruchstr,52.48770270996472,13.450367833462975,Park
Alt  Treptow,EDEKA Lawrenz,52.4890232,13.4474814,Supermarket
Alt  Treptow,Endorphina Backkunst,52.486027123664265,13.44862265015339,Café
Alt  Treptow,Netto Marken-Discount,52.48844133,13.44890528,Supermarket
Alt  Treptow,Escobar Sun Deck,52.4974463,13.4539711,Performing Arts Venue
Alt  Treptow,Bäckerei Krülls,52.4916081069307,13.44676056207348,Bakery
Alt  Treptow,Karpfenteich,52.48454796595158,13.471558483076095,Lake
Alt  Treptow,Caroline-Tübbecke-Ufer,52.492493529653,13.474481049861925,Trail
Alt  Treptow,Biergarten am Festsaal Kreuzberg,52.496891,13.450972,Beer Garden
Plänterwald,Plänterwald (Forst),52.479081902205046,13.49022388458252,Forest
Plänterwald,Inselgarten,52.48684879352005,13.481313717831089,Beer Garden
Plänterwald,Spreepark Berlin / Kulturpark Plänterwald,52.48445017914676,13.490500394186862,Historic Site
Plänterwald,Klipper,52.48605356385658,13.481855392456055,Seafood Restaurant
Plänterwald,Plansche Plänterwald,52.481434226447874,13.488893508911133,Playground
Plänterwald,Netto Marken-Discount,52.47930741,13.4811588,Supermarket
Plänterwald,H Köpenicker Landstr. / Dammweg,52.4771932873804,13.479207810564013,Bus Stop
Plänterwald,S Plänterwald,52.47865434801003,13.473208940852519,Light Rail Station
Plänterwald,H Dammweg / Bergaustr.,52.476063,13.475889,Bus Stop
Plänterwald,Getränke Hoffmann,52.47541752705879,13.475560356706183,Liquor Store
Plänterwald,H Eichbuschallee / Köpenicker Landstr.,52.474574440176085,13.483344684658478,Bus Stop
Plänterwald,Denkmal für die Maueropfer in Berlin-Treptow,52.47659251455853,13.471219062619838,Memorial Site
Plänterwald,Weltspielplatz,52.48599476345816,13.47922682762146,Playground
Plänterwald,Seepavillon am Segelschiffrestaurant Klipper,52.48601915,13.48201154,Restaurant
Plänterwald,MS Diva,52.48608231167554,13.48231699776657,Boat or Ferry
Plänterwald,Rent a Boat,52.486353,13.479633,Boat Rental
Plänterwald,Karpfenteich,52.48454796595158,13.471558483076095,Lake
Plänterwald,Kanuliebe,52.486684,13.481459,Boat Rental
Plänterwald,Zenner Biergarten,52.487249,13.477517,Beer Garden
Plänterwald,Waldspielplatz,52.47774295505709,13.491729975422142,Playground
Plänterwald,NETTO,52.47174402196125,13.479779306904236,Supermarket
Baumschulenweg,Königsheide,52.4536557092085,13.489623069763184,Forest
Baumschulenweg,Späth´sche Baumschulen,52.45272727725721,13.473014831542969,Garden Center
Baumschulenweg,EDEKA,52.4638978,13.4857741,Supermarket
Baumschulenweg,dm-drogerie markt,52.4652613,13.4860757,Drugstore
Baumschulenweg,Hofcafé Späth,52.453262768297606,13.473861221850658,Café
Baumschulenweg,Lidl,52.4638832,13.4872421,Supermarket
Baumschulenweg,Königsheide / Königsheideweg,52.454647,13.48418,Forest
Baumschulenweg,Eiscafé Alfima,52.46248209521513,13.483125802324558,Ice Cream Shop
Baumschulenweg,Chris-Gueffroy-Gedenkstele,52.45885979635831,13.468862771987915,Memorial Site
Baumschulenweg,Sparda-Bank,52.464983576849704,13.486230904380385,Credit Union
Johannisthal,Sushi and Friends,52.44793691597922,13.507331832580006,Sushi Restaurant
Johannisthal,Astra Filmpalast,52.44661347332707,13.506915210363738,Movie Theater
Johannisthal,Taverna Odyssee,52.44783247934649,13.507388978728047,Taverna
Johannisthal,fosca,52.44478091892592,13.50467366188598,Pub
Johannisthal,Blaue Lagune,52.447195602338134,13.507071505189344,Dessert Shop
Johannisthal,REWE,52.439757427137096,13.499319663497658,Supermarket
Johannisthal,REWE,52.45068263145597,13.508599172522963,Supermarket
Johannisthal,Don Giovanni,52.442538996059604,13.506385038513153,Pizza Place
Johannisthal,Beef Burger,52.44617539120869,13.506295680999756,Burger Joint
Johannisthal,H Lindhorstweg,52.44170136839278,13.500895243735226,Bus Stop
Johannisthal,Sportfreunde Johannisthal,52.44186803055691,13.508711025000057,Soccer Field
Johannisthal,NETTO,52.4394583,13.50675277,Supermarket
Johannisthal,Johannisthaler Park,52.44800266602827,13.5094092383362,Park
Johannisthal,Johannistaler Flugfeld,52.44139517286225,13.512665759363783,Nature Preserve
Johannisthal,IBB Hotel Blue,52.44630511603931,13.51521644657562,Hotel
Johannisthal,Getränke Hoffmann,52.450647766189526,13.50941245767217,Liquor Store
Johannisthal,Novak Siebdruck Inh. Ulrich Schmidt-Novak,52.437039,13.510546,Print Shop
Oberschöneweide,Volkspark Wuhlheide,52.46839031081682,13.52191686630249,Forest
Oberschöneweide,Café Schoeneweile,52.460454983273635,13.518551967977501,Café
Oberschöneweide,Manifattura Del Gusto,52.45983,13.52872,Pizza Place
Oberschöneweide,Espressobar Lalü,52.4586815061615,13.526242762810138,Café
Oberschöneweide,Leons Backshop,52.46216875994742,13.51555525730594,Bakery
Oberschöneweide,Industriesalon Schöneweide,52.46014415937159,13.518073518342757,History Museum
Oberschöneweide,Imbiss Rissani,52.461109,13.521332,Falafel Restaurant
Oberschöneweide,Lecker Burger,52.461605575631545,13.517054681380504,Burger Joint
Oberschöneweide,Modellpark Berlin-Brandenburg,52.46788050014081,13.527603149414062,Theme Park
Oberschöneweide,Bobsek Burger,52.461212,13.519009,Burger Joint
Oberschöneweide,EDEKA,52.46315708,13.52562974,Supermarket
Oberschöneweide,Sommerbad Wuhlheide,52.470722186385046,13.520655300066673,Pool
Oberschöneweide,Thang Long,52.46146066939253,13.518297056524057,Asian Restaurant
Oberschöneweide,Lidl,52.4614389,13.5174632,Supermarket
Oberschöneweide,Griechischer Park,52.46398538903117,13.519041051839272,Park
Oberschöneweide,Islandpferdezentrum Berlin,52.47121164814423,13.529007429980975,Stables
Oberschöneweide,Sandwich Paradies,52.458977,13.525865,Sandwich Place
Oberschöneweide,H Rathenaustraße / HTW,52.45885121715621,13.525812001682743,Tram Station
Oberschöneweide,Sonnen-Apotheke,52.461671106583736,13.517660767330897,Pharmacy
Oberschöneweide,Netto Marken-Discount,52.45932205,13.53626009,Supermarket
Oberschöneweide,H Treskowallee / Volkspark Wuhlheide,52.47094907904943,13.517029881477356,Tram Station
Oberschöneweide,Glücksstern,52.46215366998276,13.51470023892814,Chinese Restaurant
Oberschöneweide,Edison Backshop,52.46293241541969,13.513779044151306,Bakery
Oberschöneweide,H Rummelsburger Straße / Edisonstraße,52.468025460879,13.513689075523159,Tram Station
Oberschöneweide,Edison Bistro,52.46738508334826,13.513372932405561,Doner Restaurant
Allende-Viertel,Lidl,52.4468153,13.5932077,Supermarket
Allende-Viertel,Rossmann,52.441308293819354,13.586325464596335,Drugstore
Allende-Viertel,McDonald's,52.44804561656745,13.593006834983479,Fast Food Restaurant
Allende-Viertel,REWE,52.441345549943094,13.58750436441801,Supermarket
Allende-Viertel,H Salvador-Allende-Straße/ Wendenschloßstraße,52.44660620146165,13.593588148191852,Bus Stop
Allende-Viertel,Kaufland,52.45220545709371,13.586724804920372,Big Box Store
Allende-Viertel,Sportplatz Wendenschloßstraße,52.44554544547315,13.587231722597236,Soccer Field
Allende-Viertel,H Müggelschlößchenweg,52.44150193840573,13.60101481922035,Bus Stop
Allende-Viertel,Cafeteria im Krankenhaus Köpenick,52.439686888427644,13.595410463877936,Café
Allende-Viertel,Mykonos,52.444273,13.585212,Greek Restaurant
Allende-Viertel,ALDI NORD,52.44413219546046,13.585254271815028,Supermarket
Allende-Viertel,Allende Viertel Einz,52.444322005153296,13.585160388848848,Plaza
Allende-Viertel,H Krankenhaus Köpenick / Südseite,52.43890739230974,13.59177236088907,Tram Station
Allende-Viertel,Stichkanal,52.444791,13.583835,Canal
Allende-Viertel,Müggelspree,52.44630617691003,13.582706451416014,River
Allende-Viertel,H Müggelheimer Straße / Wendenschloßstraße,52.44288314033367,13.581496547783399,Tram Station
Allende-Viertel,AQUARIS,52.446314102850764,13.580363299309553,Harbor / Marina
Allende-Viertel,Waschhaus Alt Köpenick,52.44603966065188,13.580177447960414,German Restaurant
Allende-Viertel,Cöpenicker Segler-Verein e. V.,52.449559021130675,13.581631628863756,Pier
Kölln. Vorstadt,Schloss Köpenick,52.443679,13.572549,Palace
Kölln. Vorstadt,pentahotel Berlin-Köpenick,52.443894717487595,13.569829693539708,Hotel
Kölln. Vorstadt,Café Antoní,52.44481,13.57603,Café
Kölln. Vorstadt,Eisbar Friederici,52.44492207361581,13.574279220023264,Ice Cream Shop
Kölln. Vorstadt,Kikko Grill & Sushi,52.44464318053369,13.57424591334495,Sushi Restaurant
Kölln. Vorstadt,Krokodil,52.44085175946797,13.575794425185892,German Restaurant
Kölln. Vorstadt,Zur alten Laterne,52.44514650154421,13.574190615245312,Bar
Kölln. Vorstadt,Schlosspark Köpenick,52.44287,13.572872,Park
Kölln. Vorstadt,Café Mutter Lustig,52.44398015790186,13.57490674317666,Café
Kölln. Vorstadt,Best Western Hotel am Schloss Köpenick,52.442621136891574,13.569779774959034,Hotel
Kölln. Vorstadt,Ratskeller Köpenick,52.44558129407464,13.57449759934094,German Restaurant
Kölln. Vorstadt,Mokkafee,52.44491801008545,13.5755769793644,Café
Kölln. Vorstadt,Schlossplatzbrauerei Coepenick,52.44458168509351,13.574419369275315,Brewery
Kölln. Vorstadt,Schlossplatz,52.444035,13.575189,Plaza
Kölln. Vorstadt,Asteria,52.4470886325136,13.574690281626037,Greek Restaurant
Kölln. Vorstadt,Lidl,52.4367441,13.5705023,Supermarket
Kölln. Vorstadt,Altstadtcafé Cöpenick,52.44625517732477,13.574837288493715,Café
Kölln. Vorstadt,Milchkaffee,52.44608643123333,13.576188897667334,Café
Kölln. Vorstadt,REWE,52.4461504579152,13.56417863973752,Supermarket
Kölln. Vorstadt,Schlosscafé,52.443293,13.573818,Café
Kölln. Vorstadt,Posadas Steakhouse Bar,52.43970163739141,13.553226339049985,Steakhouse
Kölln. Vorstadt,Luise,52.44593578772007,13.573819616315847,German Restaurant
Kölln. Vorstadt,Vero Ristorante,52.44598383982776,13.574881710370088,Italian Restaurant
Kölln. Vorstadt,H Köllnischer Platz,52.44481038382384,13.568400786487297,Tram Station
Kölln. Vorstadt,Sportplatz Dörpfeldstraße,52.4398140835154,13.555844673426133,Athletics & Sports
Kölln. Vorstadt,H Schloßplatz Köpenick,52.44444198427712,13.5749213120442,Tram Station
Kölln. Vorstadt,S Spindlersfeld,52.44711703959143,13.56137752532959,Light Rail Station
Kölln. Vorstadt,H Rathaus Köpenick,52.44565445335987,13.574443773228507,Tram Station
Kölln. Vorstadt,HerrmannsEck,52.43607392277399,13.555360141443371,German Restaurant
Kölln. Vorstadt,Arndtplatz,52.435871592697204,13.555113674953127,Plaza
Kölln. Vorstadt,Mentzelpark,52.44818944795439,13.569402694702148,Park
Kölln. Vorstadt,NETTO,52.4337805,13.5560936,Supermarket
Kölln. Vorstadt,H Freiheit,52.44658672983308,13.576126482596246,Tram Station
Neu-Hohenschönhausen Nord,EDEKA Kitschun,52.56851195,13.51670491,Supermarket
Neu-Hohenschönhausen Nord,Lidl,52.56878852461787,13.519377644991431,Supermarket
Neu-Hohenschönhausen Nord,REWE,52.5671463,13.5277709,Supermarket
Neu-Hohenschönhausen Nord,CineMotion,52.566200455547055,13.50893497467041,Movie Theater
Neu-Hohenschönhausen Nord,H Falkenberger Chaussee / Prendener Straße,52.56850099748539,13.519726902106243,Tram Station
Neu-Hohenschönhausen Nord,REWE,52.56506378373242,13.523321601188627,Supermarket
Neu-Hohenschönhausen Nord,H Vincent-van-Gogh-Straße,52.56537152037619,13.524196678745353,Bus Stop
Neu-Hohenschönhausen Nord,Wartenberger Club,52.56888893449441,13.516779203895465,Gym / Fitness Center
Neu-Hohenschönhausen Nord,H Welsestraße,52.56919288960506,13.526208400726318,Tram Station
Neu-Hohenschönhausen Nord,ALDI NORD,52.57515578010158,13.518848628221548,Supermarket
Altglienicke,REWE,52.41806814577532,13.536962044179518,Supermarket
Altglienicke,Netto Filiale,52.4190144,13.537369,Supermarket
Altglienicke,Rangla Punjab,52.420169,13.538665,Indian Restaurant
Altglienicke,Restaurant Delphi,52.41733956456272,13.52952134515134,Greek Restaurant
Bohnsdorf,Mousses,52.395606,13.573775,Gluten-free Restaurant
Bohnsdorf,NETTO,52.3994432,13.5745735,Supermarket
Bohnsdorf,Thomas Philipps Sonderposten,52.404002919858414,13.559602259609306,Discount Store
Bohnsdorf,Pizzeria Dolce Vita,52.40488269999999,13.573246899999958,Italian Restaurant
Neuköllner Mitte,Home: Coffee & Food,52.4714263969709,13.433527758902985,Coffee Shop
Neuköllner Mitte,Körnerpark,52.47148940104489,13.437624343426899,Park
Neuköllner Mitte,Galerie im Körnerpark,52.47110175579688,13.43709678765251,Art Gallery
Neuköllner Mitte,21 gramm,52.472164,13.429091,Breakfast Spot
Neuköllner Mitte,BONA Kollektiv,52.4716546113619,13.429121919198035,Café
Neuköllner Mitte,Ninì e Pettirosso,52.470317,13.43698,Italian Restaurant
Neuköllner Mitte,Merakli Köfteci,52.471037770421816,13.429444253096332,Turkish Restaurant
Neuköllner Mitte,ZINS Organic Haircare Salon,52.47210341972789,13.43254955962761,Health & Beauty Service
Neuköllner Mitte,Schloss Neuschweinsteiger,52.469093896205045,13.4354137581539,Cocktail Bar
Neuköllner Mitte,Berliner Berg,52.47623888133578,13.432739134010728,Beer Bar
Neuköllner Mitte,leuchtstoff Kaffeebar,52.46811906612812,13.43252420425415,Coffee Shop
Neuköllner Mitte,Café Vux,52.47215815149066,13.44250738620758,Vegetarian / Vegan Restaurant
Neuköllner Mitte,Heimathafen Neukölln,52.47694577044968,13.439722525814265,Indie Theater
Neuköllner Mitte,Barra,52.474282,13.426805,Restaurant
Neuköllner Mitte,Ilse Eins,52.46876695292819,13.435775914178217,Ice Cream Shop
Neuköllner Mitte,Passage Kino,52.477532904422084,13.439125090358829,Indie Movie Theater
Neuköllner Mitte,Comenius-Garten,52.47504467762332,13.442802429199219,Garden
Neuköllner Mitte,La Stella Nera,52.47493,13.427939,Vegetarian / Vegan Restaurant
Neuköllner Mitte,Café Amalia,52.47006728443229,13.437188112852507,Café
Neuköllner Mitte,Ω Bar,52.47160545272625,13.443020693333741,Bar
Neuköllner Mitte,Herr Lindemann,52.473923,13.444992,Cocktail Bar
Neuköllner Mitte,Tiba,52.47454632738598,13.440061055810416,Middle Eastern Restaurant
Neuköllner Mitte,Richardplatz,52.474051,13.445404,Plaza
Neuköllner Mitte,From Hanoi With Love,52.47136913441411,13.429269521956977,Vietnamese Restaurant
Neuköllner Mitte,Nur Gemüse-Kebab,52.467423,13.431111,Doner Restaurant
Neuköllner Mitte,Sameheads,52.47801357422616,13.439512698331281,Bar
Neuköllner Mitte,Shaam Restaurant,52.474363806181806,13.440120220184326,Middle Eastern Restaurant
Neuköllner Mitte,Dr. Pogo Veganladen,52.47391871763757,13.443196944649117,Organic Grocery
Neuköllner Mitte,Loislane,52.46838972518222,13.429575297576891,Café
Neuköllner Mitte,Laika [Kultur Kiez Kneipe],52.46942894642081,13.438148756894316,Bar
Neuköllner Mitte,Flaschenzug,52.469344343506044,13.437180250106408,Pub
Neuköllner Mitte,Zosse,52.474918,13.443632,Gastropub
Neuköllner Mitte,STAR Gemüse-Schawarma & Falafel,52.4703494828974,13.429663296488343,Falafel Restaurant
Neuköllner Mitte,Liesl,52.469261242840005,13.431186883098217,Pub
